tx_key,entry_number,entry_date,description,notes,total_debits,total_credits,lines_total_count,description_ar,notes_ar,approval_status,status,approval_method,is_posted
383|2024-02-12,383,2024-02-12,تحويل للحمد ستيل للحديد ( الريناد),nan,205000.0,205000.0,2,تحويل للحمد ستيل للحديد ( الريناد),nan,approved,approved,line_based,True
384|2022-10-24,384,2022-10-24,دفعه من مستخلص نجاره محمد جمال,nan,15000.0,15000.0,2,دفعه من مستخلص نجاره محمد جمال,nan,approved,approved,line_based,True
384|2024-02-14,384,2024-02-14,تحويل لشركه ليسيكو للسيراميك,nan,565470.0,565470.0,2,تحويل لشركه ليسيكو للسيراميك,nan,approved,approved,line_based,True
385|2024-02-14,385,2024-02-14,عهده موقع,nan,225000.0,225000.0,2,عهده موقع,nan,approved,approved,line_based,True
386|2022-10-24,386,2022-10-24,دفعه من مستخلص نجاره علي محمد,nan,15000.0,15000.0,2,دفعه من مستخلص نجاره علي محمد,nan,approved,approved,line_based,True
386|2024-02-22,386,2024-02-22,عهده موقع,nan,455000.0,455000.0,2,عهده موقع,nan,approved,approved,line_based,True
387|2024-02-25,387,2024-02-25,عهده موقع,nan,145000.0,145000.0,2,عهده موقع,nan,approved,approved,line_based,True
388|2022-10-24,388,2022-10-24,دفعه من مستخلص نجاره محمد صبري,nan,5000.0,5000.0,2,دفعه من مستخلص نجاره محمد صبري,nan,approved,approved,line_based,True
388|2024-02-29,388,2024-02-29,عهده موقع,nan,190000.0,190000.0,2,عهده موقع,nan,approved,approved,line_based,True
389|2024-03-02,389,2024-03-02,عهده موقع,nan,245000.0,245000.0,2,عهده موقع,nan,approved,approved,line_based,True
38|2022-10-03,38,2022-10-03,الي ح/ النقديه (دفعه من مستخلص الحداده محمد رمضان),nan,10000.0,10000.0,2,الي ح/ النقديه (دفعه من مستخلص الحداده محمد رمضان),nan,approved,approved,line_based,True
38|2023-07-30,38,2023-07-30,مستخلص رقم 14,nan,1316498.3988060001,263224.0044253268,17,مستخلص رقم 14,nan,approved,approved,line_based,True
390|2022-10-24,390,2022-10-24,دفعه من مستخلص نجاره صبري ,nan,15000.0,15000.0,2,دفعه من مستخلص نجاره صبري ,nan,approved,approved,line_based,True
390|2024-03-07,390,2024-03-07,عهده موقع,nan,600000.0,600000.0,2,عهده موقع,nan,approved,approved,line_based,True
391|2024-03-10,391,2024-03-10,عهده موقع,nan,150000.0,150000.0,2,عهده موقع,nan,approved,approved,line_based,True
392|2022-10-24,392,2022-10-24,دفعه من مستخلص الحداده محمد رمضان,nan,15000.0,15000.0,2,دفعه من مستخلص الحداده محمد رمضان,nan,approved,approved,line_based,True
392|2024-03-12,392,2024-03-12,تحويل للسيد رجب للتجربه,nan,100.0,100.0,2,تحويل للسيد رجب للتجربه,nan,approved,approved,line_based,True
393|2024-03-13,393,2024-03-13,عهده موقع,nan,125000.0,125000.0,2,عهده موقع,nan,approved,approved,line_based,True
394|2022-10-24,394,2022-10-24,دفعه من مستخلص الحداده عبد الرحمن,nan,10000.0,10000.0,2,دفعه من مستخلص الحداده عبد الرحمن,nan,approved,approved,line_based,True
394|2024-03-21,394,2024-03-21,تحويل للحمد ستيل للحديد ( الريناد),nan,500000.0,500000.0,2,تحويل للحمد ستيل للحديد ( الريناد),nan,approved,approved,line_based,True
395|2024-03-21,395,2024-03-21,تحويل لهيمكس ,nan,700000.0,700000.0,2,تحويل لهيمكس ,nan,approved,approved,line_based,True
396|2022-10-24,396,2022-10-24,يوميه عامل لم حديد,nan,100.0,100.0,2,يوميه عامل لم حديد,nan,approved,approved,line_based,True
396|2024-03-21,396,2024-03-21,عهده موقع,nan,501000.0,501000.0,2,عهده موقع,nan,approved,approved,line_based,True
397|2024-03-26,397,2024-03-26,عهده موقع,nan,100000.0,100000.0,2,عهده موقع,nan,approved,approved,line_based,True
398|2022-10-24,398,2022-10-24,دفعه من حساب سياره الموقع امير 1,nan,2000.0,2000.0,2,دفعه من حساب سياره الموقع امير 1,nan,approved,approved,line_based,True
398|2024-03-31,398,2024-03-31,عهده موقع,nan,250000.0,250000.0,2,عهده موقع,nan,approved,approved,line_based,True
399|2024-04-03,399,2024-04-03,عهده موقع,nan,635000.0,635000.0,2,عهده موقع,nan,approved,approved,line_based,True
39|2023-07-30,39,2023-07-30,مستخلص رقم 14,nan,1431202.128694,1095351.5230746733,3,مستخلص رقم 14,nan,approved,approved,line_based,True
3|2022-08-31,3,2022-08-31,مستخلص رقم 3,nan,5106334.0,5106334.0,3,مستخلص رقم 3,nan,approved,approved,line_based,True
400|2022-10-25,400,2022-10-25,شراء حديد نقدا 16.10 م  7.5 *17200 وحديد 8م 2.810* 18200 ( مخزن ),nan,180142.0,180142.0,2,شراء حديد نقدا 16.10 م  7.5 *17200 وحديد 8م 2.810* 18200 ( مخزن ),nan,approved,approved,line_based,True
400|2024-04-05,400,2024-04-05,عهده موقع,nan,29000.0,29000.0,2,عهده موقع,nan,approved,approved,line_based,True
401|2024-04-18,401,2024-04-18,عهده موقع,nan,3860.0,3860.0,2,عهده موقع,nan,approved,approved,line_based,True
402|2022-10-25,402,2022-10-25,اكراميه سواق الحديد,nan,128.0,128.0,2,اكراميه سواق الحديد,nan,approved,approved,line_based,True
402|2024-04-21,402,2024-04-21,عهده موقع,nan,55000.0,55000.0,2,عهده موقع,nan,approved,approved,line_based,True
403|2024-04-24,403,2024-04-24,عهده موقع,nan,1000000.0,1000000.0,2,عهده موقع,nan,approved,approved,line_based,True
404|2022-10-25,404,2022-10-25,ادوات مكتبيه اقلام + كربون,nan,85.0,85.0,2,ادوات مكتبيه اقلام + كربون,nan,approved,approved,line_based,True
404|2024-04-25,404,2024-04-25,عهده موقع,nan,425000.0,425000.0,2,عهده موقع,nan,approved,approved,line_based,True
405|2024-05-02,405,2024-05-02,عهده موقع,nan,200000.0,200000.0,2,عهده موقع,nan,approved,approved,line_based,True
406|2022-10-25,406,2022-10-25,بن  للكرافان,nan,75.0,75.0,2,بن  للكرافان,nan,approved,approved,line_based,True
406|2024-05-06,406,2024-05-06,عهده موقع,nan,99000.0,99000.0,2,عهده موقع,nan,approved,approved,line_based,True
407|2024-05-09,407,2024-05-09,عهده موقع,nan,275000.0,275000.0,2,عهده موقع,nan,approved,approved,line_based,True
408|2022-10-25,408,2022-10-25,دفعه من مستخلص الكهرباء هشام,nan,3000.0,3000.0,2,دفعه من مستخلص الكهرباء هشام,nan,approved,approved,line_based,True
408|2024-05-14,408,2024-05-14,عهده موقع,nan,49000.0,49000.0,2,عهده موقع,nan,approved,approved,line_based,True
409|2024-05-21,409,2024-05-21,تحويل للحمد ستيل للحديد ( الريناد),nan,200000.0,200000.0,2,تحويل للحمد ستيل للحديد ( الريناد),nan,approved,approved,line_based,True
40|2022-10-03,40,2022-10-03,الي ح/ النقديه (دفعه من مستخلص الحداده محمود),nan,10000.0,10000.0,2,الي ح/ النقديه (دفعه من مستخلص الحداده محمود),nan,approved,approved,line_based,True
40|2023-08-30,40,2023-08-30,مستخلص رقم 15,nan,1060362.9869311,2439035.5625,3,مستخلص رقم 15,nan,approved,approved,line_based,True
410|2022-10-25,410,2022-10-25,دفعه من مستخلص النجاره ابراهيم,nan,20000.0,20000.0,2,دفعه من مستخلص النجاره ابراهيم,nan,approved,approved,line_based,True
410|2024-05-23,410,2024-05-23,عهده موقع,nan,699000.0,699000.0,2,عهده موقع,nan,approved,approved,line_based,True
411|2024-05-25,411,2024-05-25,عهده موقع,nan,199000.0,199000.0,2,عهده موقع,nan,approved,approved,line_based,True
412|2022-10-25,412,2022-10-25,حساب العامل محمود ,nan,1145.0,1145.0,2,حساب العامل محمود ,nan,approved,approved,line_based,True
412|2024-05-27,412,2024-05-27,عهده موقع,nan,320000.0,320000.0,2,عهده موقع,nan,approved,approved,line_based,True
413|2024-05-30,413,2024-05-30,عهده موقع,nan,155000.0,155000.0,2,عهده موقع,nan,approved,approved,line_based,True
414|2022-10-25,414,2022-10-25,دفعه من مستخلص نجاره علي محمد,nan,12000.0,12000.0,2,دفعه من مستخلص نجاره علي محمد,nan,approved,approved,line_based,True
414|2024-06-06,414,2024-06-06,تحويل لهيمكس ,nan,400000.0,400000.0,2,تحويل لهيمكس ,nan,approved,approved,line_based,True
415|2024-06-06,415,2024-06-06,عهده موقع,nan,453000.0,453000.0,2,عهده موقع,nan,approved,approved,line_based,True
416|2022-10-25,416,2022-10-25,دفعه من مستخلص نجاره محمد جمال(يوميه نجار صب اعمده 24),nan,240.0,240.0,2,دفعه من مستخلص نجاره محمد جمال(يوميه نجار صب اعمده 24),nan,approved,approved,line_based,True
416|2024-06-13,416,2024-06-13,عهده موقع,nan,900000.0,900000.0,2,عهده موقع,nan,approved,approved,line_based,True
417|2024-07-04,417,2024-07-04,عهده موقع,nan,275000.0,275000.0,2,عهده موقع,nan,approved,approved,line_based,True
418|2022-10-25,418,2022-10-25,عمل مفردات مرتب للمهندس احمد حازم عند محاسب قانوني ,nan,300.0,300.0,2,عمل مفردات مرتب للمهندس احمد حازم عند محاسب قانوني ,nan,approved,approved,line_based,True
418|2024-07-04,418,2024-07-04,تحويل للحمد ستيل للحديد ( الريناد),nan,600000.0,600000.0,2,تحويل للحمد ستيل للحديد ( الريناد),nan,approved,approved,line_based,True
419|2024-07-04,419,2024-07-04,تحويل لهيمكس ,nan,305000.0,305000.0,2,تحويل لهيمكس ,nan,approved,approved,line_based,True
41|2023-08-30,41,2023-08-30,مستخلص رقم 15,nan,2345896.8615689,486923.62898182496,16,مستخلص رقم 15,nan,approved,approved,line_based,True
420|2022-10-25,420,2022-10-25,دفعه من حساب لودر ابومالك ( مصطفي ),nan,10000.0,10000.0,2,دفعه من حساب لودر ابومالك ( مصطفي ),nan,approved,approved,line_based,True
420|2024-07-11,420,2024-07-11,عهده موقع,nan,202000.0,202000.0,2,عهده موقع,nan,approved,approved,line_based,True
421|2024-07-14,421,2024-07-14,عهده موقع,nan,799000.0,799000.0,2,عهده موقع,nan,approved,approved,line_based,True
422|2022-10-26,422,2022-10-26,الي ح/ النقديه (دفعه من مستخلص حداده محمود),nan,15000.0,15000.0,2,الي ح/ النقديه (دفعه من مستخلص حداده محمود),nan,approved,approved,line_based,True
422|2024-07-22,422,2024-07-22,من ح/ توريد اخشاب من عبده الجزار(14.014م خشب جديد اطوال مختلفه ),nan,242760.0,242760.0,2,من ح/ توريد اخشاب من عبده الجزار(14.014م خشب جديد اطوال مختلفه ),nan,approved,approved,line_based,True
423|2024-07-23,423,2024-07-23,عهده موقع,nan,995000.0,995000.0,2,عهده موقع,nan,approved,approved,line_based,True
424|2022-10-26,424,2022-10-26,الي ح/ النقديه (ايجار شقه المهندسين عن شهر 11),nan,4500.0,4500.0,2,الي ح/ النقديه (ايجار شقه المهندسين عن شهر 11),nan,approved,approved,line_based,True
424|2024-07-28,424,2024-07-28,تحويل للحمد ستيل للحديد ( الريناد),nan,500000.0,500000.0,2,تحويل للحمد ستيل للحديد ( الريناد),nan,approved,approved,line_based,True
425|2024-07-28,425,2024-07-28,تحويل لهيمكس ,nan,250000.0,250000.0,2,تحويل لهيمكس ,nan,approved,approved,line_based,True
426|2022-10-26,426,2022-10-26,الي ح/ النقديه (شراء 1ك كيما بوكس لتزريع اشاير اعمده اول 38),nan,100.0,100.0,2,الي ح/ النقديه (شراء 1ك كيما بوكس لتزريع اشاير اعمده اول 38),nan,approved,approved,line_based,True
426|2024-07-31,426,2024-07-31,عهده موقع,nan,197600.0,197600.0,2,عهده موقع,nan,approved,approved,line_based,True
427|2024-08-01,427,2024-08-01,عهده موقع,nan,155000.0,155000.0,2,عهده موقع,nan,approved,approved,line_based,True
428|2022-10-26,428,2022-10-26,الي ح/ النقديه (شراء مطرقه 2 ك لاستخدامها في الموقع ),nan,135.0,135.0,2,الي ح/ النقديه (شراء مطرقه 2 ك لاستخدامها في الموقع ),nan,approved,approved,line_based,True
428|2024-08-06,428,2024-08-06,عهده موقع,nan,21000.0,21000.0,2,عهده موقع,nan,approved,approved,line_based,True
429|2024-08-15,429,2024-08-15,عهده موقع,nan,505000.0,505000.0,2,عهده موقع,nan,approved,approved,line_based,True
42|2022-10-03,42,2022-10-03,الي ح/ النقديه (دفعه من مستخلص الحداده عبد الرحمن),nan,10000.0,10000.0,2,الي ح/ النقديه (دفعه من مستخلص الحداده عبد الرحمن),nan,approved,approved,line_based,True
42|2023-08-30,42,2023-08-30,مستخلص رقم 15,nan,1958259.7765,1952111.933518175,3,مستخلص رقم 15,nan,approved,approved,line_based,True
430|2022-10-26,430,2022-10-26,الي ح/ النقديه (سلفه  لحسام ندير من راتب شهر 11),nan,350.0,350.0,2,الي ح/ النقديه (سلفه  لحسام ندير من راتب شهر 11),nan,approved,approved,line_based,True
430|2024-08-22,430,2024-08-22,عهده موقع,nan,45000.0,45000.0,2,عهده موقع,nan,approved,approved,line_based,True
431|2024-08-22,431,2024-08-22,عهده موقع,nan,350000.0,350000.0,2,عهده موقع,nan,approved,approved,line_based,True
432|2022-10-26,432,2022-10-26,الي ح/ النقديه (بنزين للمولد),nan,155.0,155.0,2,الي ح/ النقديه (بنزين للمولد),nan,approved,approved,line_based,True
432|2024-08-26,432,2024-08-26,تحويل لهيمكس ,nan,200000.0,200000.0,2,تحويل لهيمكس ,nan,approved,approved,line_based,True
433|2024-08-29,433,2024-08-29,عهده موقع,nan,300000.0,300000.0,2,عهده موقع,nan,approved,approved,line_based,True
434|2022-10-26,434,2022-10-26,الي ح/ النقديه (ثمن 30 شكاره بسكوت  ( مخزن) بتاريخ 15/10),nan,1050.0,1050.0,2,الي ح/ النقديه (ثمن 30 شكاره بسكوت  ( مخزن) بتاريخ 15/10),nan,approved,approved,line_based,True
434|2024-08-29,434,2024-08-29,عهده موقع,nan,34000.0,34000.0,2,عهده موقع,nan,approved,approved,line_based,True
435|2024-08-30,435,2024-08-30,عهده موقع,nan,42000.0,42000.0,2,عهده موقع,nan,approved,approved,line_based,True
436|2022-10-26,436,2022-10-26,الي ح/ النقديه (ايجار هيلتي تزريع اشاير اعمده اول 38 ),nan,150.0,150.0,2,الي ح/ النقديه (ايجار هيلتي تزريع اشاير اعمده اول 38 ),nan,approved,approved,line_based,True
