tx_key,line_no,account_code,debit_amount,credit_amount,description,source_old_code,source_old_name
2382|2024-11-09,5,22103,10000.0,0.0,دفعه من ح / مستخاص كرم النحات ,232,المقاولون .
2382|2024-11-09,6,22103,100000.0,0.0,دفعه من ح / رامي (البنا),232,المقاولون .
2382|2024-11-09,7,12101,0.0,440000.0,الي ح الخزينه ( خزنه يوم 9/11/2024),131,الخزينة .
2382|2024-11-09,8,22103,15000.0,0.0,دفعه من ح / مصطفي مياه,232,المقاولون .
2382|2024-11-09,9,22103,15000.0,0.0,دفعه من ح ( لودر ابومالك),232,المقاولون .
2382|2024-11-09,10,22103,20000.0,0.0,دفعه من ح / احمد خميس الكهربائي,232,المقاولون .
2382|2024-11-09,11,22103,15000.0,0.0,دفعه من ح / مستخلص عبد الكريم النجار,232,المقاولون .
2382|2024-11-09,12,22103,10000.0,0.0,دفعه من ح / مستخلص عبد الحميد النقاش ,232,المقاولون .
2382|2024-11-09,13,22103,15000.0,0.0,دفعه من ح / مستخلص احمد عاطف هجرس ,232,المقاولون .
2382|2024-11-09,14,22103,10000.0,0.0,دفعه من ح / مستخلص السيد فرغلي ,232,المقاولون .
2382|2024-11-09,15,22103,20000.0,0.0,دفعه من ح / مستخلص ابوعبدالله رخام,232,المقاولون .
2382|2024-11-09,16,22103,5000.0,0.0,دفعه من ح/ مستخلص علي فرج السباك,232,المقاولون .
2382|2024-11-09,17,22103,90000.0,0.0,دفعه من ح / السيد رجب محاره,232,المقاولون .
2383|2024-11-11,1,5100,105.0,0.0,مصاريف بوفيه للاستشاري ,31,التكاليف .
2383|2024-11-11,2,12101,0.0,13545.0,الي ح الخزينه ( خزنه يوم 11/11/2024),131,الخزينة .
2383|2024-11-11,3,5100,965.0,0.0,شراء جبس لاعمال الرخام عماره 32 ,31,التكاليف .
2383|2024-11-11,4,5100,95.0,0.0,مياه للموقع ,31,التكاليف .
2383|2024-11-11,5,5100,2700.0,0.0,شراء (1) مفرش للموقع يوم 10/11+ مواصلات,31,التكاليف .
2383|2024-11-11,6,5100,180.0,0.0,اوبر للموظفين ذهاب وعوده للموقع,31,التكاليف .
2383|2024-11-11,7,22103,2350.0,0.0,دفعه من ح ( العماله),232,المقاولون .
2383|2024-11-11,8,22103,5000.0,0.0,دفعه من ح امير (سياره),232,المقاولون .
2383|2024-11-11,9,5100,200.0,0.0,بنزين للموقع ,31,التكاليف .
2383|2024-11-11,10,5100,55.0,0.0,مياه للموقع ,31,التكاليف .
2383|2024-11-11,11,5100,1800.0,0.0,شراء (1) مفرش للموقع يوم 8/10 + مواصلات,31,التكاليف .
2383|2024-11-11,12,5100,95.0,0.0,مصاريف بوفيه ( شاي وسكر),31,التكاليف .
2384|2024-11-13,1,12101,0.0,2417.0,الي ح الخزينه ( خزنه يوم 13/11/2024),131,الخزينة .
2384|2024-11-13,2,5100,600.0,0.0,فرمجيه سقف التاني عماره 36,31,التكاليف .
2384|2024-11-13,3,5100,100.0,0.0,مواصلات مشتريات سباكه + سيفتي للاستشاري  يوم 5/11/2024,31,التكاليف .
2384|2024-11-13,4,5100,200.0,0.0,اكراميه بامب ( لصب عمود تاني 26 وعود رابغ ف عماره 41),31,التكاليف .
2384|2024-11-13,5,5100,100.0,0.0,مياه للموقع ,31,التكاليف .
2384|2024-11-13,6,5100,50.0,0.0,مصاريف ف الجهاز,31,التكاليف .
2384|2024-11-13,7,5100,250.0,0.0,ايجار هزاز لصب اعمده التاني عماره 36,31,التكاليف .
2384|2024-11-13,8,5100,190.0,0.0,اوبر للموظفين ذهاب وعوده للموقع,31,التكاليف .
2384|2024-11-13,9,5100,200.0,0.0,اوبر للموظفين ذهاب وعوده للموقع,31,التكاليف .
2384|2024-11-13,10,5100,107.0,0.0,مصاريف بوفيه ( شاي وسكر),31,التكاليف .
2384|2024-11-13,11,5100,250.0,0.0,بنزين للموقع ,31,التكاليف .
2384|2024-11-13,12,5100,150.0,0.0,مشوار ايجار الهزاز لصب اعمده الثاني عماره 36,31,التكاليف .
2384|2024-11-13,13,5100,220.0,0.0,ملئ انبوبه الغاز للموظفين ,31,التكاليف .
2385|2024-11-17,1,5100,500.0,0.0,بنزين للمهندس محمد مشرف ,31,التكاليف .
2385|2024-11-17,2,5100,4250.0,0.0,ايجار شقه المهندس محمد مشرف شهر 11,31,التكاليف .
2385|2024-11-17,3,5100,266.0,0.0,مشتريات سباكه للموقع ( 5*53 ) واي 3 بوصه ابيض,31,التكاليف .
2385|2024-11-17,4,5100,276.0,0.0,مشتريات سباكه للموقع ( 2*138) واي 4/2 ابيض ,31,التكاليف .
2385|2024-11-17,5,5100,150.0,0.0,مواصلات مشتريات سباكه ( اوبر),31,التكاليف .
2385|2024-11-17,6,5100,550.0,0.0,ضيافه واكراميه ف الجهاز ,31,التكاليف .
2385|2024-11-17,7,22103,2300.0,0.0,دفعه من ح (العماله ),232,المقاولون .
2385|2024-11-17,8,5100,800.0,0.0,فرمجيه عمود الرابع عماره 41,31,التكاليف .
2385|2024-11-17,9,12101,0.0,225362.0,الي ح الخزينه ( خزنه يوم 17/11/2024),131,الخزينة .
2385|2024-11-17,10,5100,530.0,0.0,مشتريات سباكه للموقع ( 1 كيلو لزق حار ),31,التكاليف .
2385|2024-11-17,11,5100,740.0,0.0,بنزين وكارتات طرق للاستاذ علي ,31,التكاليف .
2385|2024-11-17,12,22103,5000.0,0.0,دفعه من مستخلص / حسام ندا مورد حلوق,232,المقاولون .
2385|2024-11-17,13,5100,6000.0,0.0,دفعه من ح ( سياره الاستشاري),31,التكاليف .
2385|2024-11-17,14,22103,3000.0,0.0,دفعه من مستخلص / امير سياره ,232,المقاولون .
2385|2024-11-17,15,22103,10000.0,0.0,دفعه من مستخلص / عبدالكريم النجار,232,المقاولون .
2385|2024-11-17,16,22103,25000.0,0.0,دفعه من مستخلص / احمد رزق  كريتال ,232,المقاولون .
2385|2024-11-17,17,22103,5000.0,0.0,دفعه من مستخلص / احمد عاطف هجرس,232,المقاولون .
2385|2024-11-17,18,22103,10000.0,0.0,دفعه من مستخلص / لودر مصطفي ,232,المقاولون .
2385|2024-11-17,19,22103,10000.0,0.0,دفعه من مستخلص / مياه مصطفي,232,المقاولون .
2385|2024-11-17,20,22103,3000.0,0.0,دفعه من مستخلص / كرم النحات ,232,المقاولون .
2385|2024-11-17,21,22103,3000.0,0.0,دفعه من مستخلص / علي فرج السباك ,232,المقاولون .
2385|2024-11-17,22,22103,50000.0,0.0,دفعه من مستخلص / السيد رجب محاره ,232,المقاولون .
2385|2024-11-17,23,22103,50000.0,0.0,دفعه من مستخلص / رامي البنا,232,المقاولون .
2385|2024-11-17,24,22104,25000.0,0.0,دفعه من ح ( الاتحاد العربي),234,الموردين .
2385|2024-11-17,25,22103,5000.0,0.0,دفعه من مستخلص / ابوعبدالله رخام,232,المقاولون .
2385|2024-11-17,26,22103,5000.0,0.0,دفعه من مستخلص / السيد فرغلي ,232,المقاولون .
2386|2024-11-18,1,5100,2000.0,0.0,دفعه من راتب الغفير رمضان محمد الديب,31,التكاليف .
2386|2024-11-18,2,5100,65.0,0.0,مواصلات لمعرفه اسعار المكاتب وشراء ماوس,31,التكاليف .
2386|2024-11-18,3,12101,0.0,6535.0,الي ح الخزينه ( خزنه يوم 18/11/2024),131,الخزينة .
2386|2024-11-18,4,5100,200.0,0.0,ملئ انبوبه الغفر,31,التكاليف .
2386|2024-11-18,5,5100,240.0,0.0,2كيلو مسمار 10 سم لصواعد عماره 29,31,التكاليف .
2386|2024-11-18,6,5100,60.0,0.0,10 علب فشر لصواعد عماره 29,31,التكاليف .
2386|2024-11-18,7,5100,95.0,0.0,قاروره مياه ,31,التكاليف .
2386|2024-11-18,8,5100,110.0,0.0,مصاريف بوفيه,31,التكاليف .
2386|2024-11-18,9,5100,250.0,0.0,سهره استشاري لصب سقف الاول عماره 36,31,التكاليف .
2386|2024-11-18,10,5100,100.0,0.0,اكراميات ف الجهاز,31,التكاليف .
2386|2024-11-18,11,22103,400.0,0.0,يوميه استعدال حلوق بالخصم علي السيد رجب,232,المقاولون .
2386|2024-11-18,12,5100,110.0,0.0,اوبر  للموظفين ذهاب للموقع ليوم الخميس 14/11,31,التكاليف .
2386|2024-11-18,13,5100,95.0,0.0,قاروره مياه  يوم السبت بتاريخ 16/11,31,التكاليف .
2386|2024-11-18,14,5100,250.0,0.0,اكراميه تنزيل اسمنت,31,التكاليف .
2386|2024-11-18,15,5100,75.0,0.0,مشوار ترجيع القمط للموان ,31,التكاليف .
2386|2024-11-18,16,22103,2000.0,0.0,دفعه من ح امير  سياره ,232,المقاولون .
2386|2024-11-18,17,5100,335.0,0.0,بنزين للموقع,31,التكاليف .
2386|2024-11-18,18,5100,150.0,0.0,ماوس للمكتب الفني,31,التكاليف .
2387|2024-11-25,1,22103,4000.0,0.0,دفعه من مستخلص  علي فرج,232,المقاولون .
2387|2024-11-25,2,22103,20000.0,0.0,دفعه من مستخلص  كرم النحات,232,المقاولون .
2387|2024-11-25,3,22103,100000.0,0.0,دفعه من مستخلص  السيد رجب ,232,المقاولون .
2387|2024-11-25,4,22103,30000.0,0.0,دفعه من مستخلص  ابوعبدالله رخام,232,المقاولون .
2387|2024-11-25,5,22103,70000.0,0.0,دفعه من مستخلص / احمد عاطف مورد الحلوق,232,المقاولون .
2387|2024-11-25,6,22103,10000.0,0.0,دفعه من مستخلص / عبدالحميد النقاش,232,المقاولون .
2387|2024-11-25,7,22103,15000.0,0.0,دفعه من مستخلص / مصطفي مياه ,232,المقاولون .
2387|2024-11-25,8,22103,20000.0,0.0,دفعه من مستخلص / عبدالكريم النجار,232,المقاولون .
2387|2024-11-25,9,22103,15000.0,0.0,دفعه من مستخلص / السيد فرغلي,232,المقاولون .
2387|2024-11-25,10,22103,70000.0,0.0,دفعه من مستخلص / احمد خميس الكهربائى,232,المقاولون .
2387|2024-11-25,11,22103,3000.0,0.0,دفعه من مستخلص / سياره امير,232,المقاولون .
2387|2024-11-25,12,22103,100000.0,0.0,دفعه من مستخلص  رامي البنا,232,المقاولون .
2387|2024-11-25,13,22103,30000.0,0.0,دفعه من مستخلص / احمد عاطف هجرس,232,المقاولون .
2387|2024-11-25,14,22103,15000.0,0.0,دفعه من مستخلص محمد خالد ,232,المقاولون .
2387|2024-11-25,15,5100,550.0,0.0,شيكاره دوباره للموقع العام,31,التكاليف .
2387|2024-11-25,16,22104,15000.0,0.0,من ح شركه الفتح للاسمنت ,234,الموردين .
2387|2024-11-25,17,22104,100000.0,0.0,من ح (شركه الاتحاد العربي),234,الموردين .
2387|2024-11-25,18,22104,30000.0,0.0,من ح شركه ( نور الدين),234,الموردين .
2387|2024-11-25,19,5100,300.0,0.0,بنزين للموقع,31,التكاليف .
2387|2024-11-25,20,5100,15.0,0.0,مواصلات شراء الادوات ,31,التكاليف .
2387|2024-11-25,21,5100,230.0,0.0,مسطرين للموقع,31,التكاليف .
2387|2024-11-25,22,5100,75.0,0.0,مسمار صلب للموقع ,31,التكاليف .
2387|2024-11-25,23,5100,275.0,0.0,2واي 2/4 ابيض لعماره 26,31,التكاليف .
2387|2024-11-25,24,5100,200.0,0.0,حساب الكهربائي لتصليح كهرباء شقه المهندسين ,31,التكاليف .
2387|2024-11-25,25,5100,115.0,0.0,مصاريف بزفيه ( سكر +بن),31,التكاليف .
2387|2024-11-25,26,5100,10.0,0.0,علبه دبابيس للموقع,31,التكاليف .
2387|2024-11-25,27,5100,95.0,0.0,مياه للموقع ,31,التكاليف .
2387|2024-11-25,28,5100,300.0,0.0,فرق في حساب المفارش ,31,التكاليف .
2387|2024-11-25,29,22104,180000.0,0.0,من ح مدام عزه,234,الموردين .
2387|2024-11-25,30,5100,5000.0,0.0,سلفه من راتب استاذ حسن,31,التكاليف .
2387|2024-11-25,31,22103,15000.0,0.0,دفعه من مستخلص / لودر ابومالك,232,المقاولون .
2387|2024-11-25,32,22103,5000.0,0.0,دفعه من يوميات ابوعبدالله,232,المقاولون .
2387|2024-11-25,33,5100,3000.0,0.0,سلفه من راتب استاذ عوض,31,التكاليف .
2387|2024-11-25,34,12101,0.0,870017.0,الي ح الخزينه ( خزنه يوم 25/11/2024),131,الخزينة .
2387|2024-11-25,35,5100,500.0,0.0,اسمنت ابيض للموقع,31,التكاليف .
2387|2024-11-25,36,5100,550.0,0.0,جبس للموقع عماره 32,31,التكاليف .
2387|2024-11-25,37,22103,5950.0,0.0,دفعه من مستخلص / العماله,232,المقاولون .
2387|2024-11-25,38,5100,600.0,0.0,شداد للموقع,31,التكاليف .
2387|2024-11-25,39,5100,95.0,0.0,مياه للموقع ,31,التكاليف .
2387|2024-11-25,40,5100,107.0,0.0,مصاريف بوفيه,31,التكاليف .
2387|2024-11-25,41,5100,50.0,0.0,اكراميات ف الجهاز,31,التكاليف .
2387|2024-11-25,42,22103,5000.0,0.0,دفعه من يوميات السيد رجب,232,المقاولون .
2388|2024-11-26,1,12101,0.0,2177.0,الي ح الخزينه ( خزنه يوم 26/11/2024),131,الخزينة .
2388|2024-11-26,2,5100,144.0,0.0,بوفيه للاستشاري,31,التكاليف .
2388|2024-11-26,3,5100,200.0,0.0,يوميه عماله ف الصرف  ربط المرافق,31,التكاليف .
2388|2024-11-26,4,5100,70.0,0.0,تركيب شباك للمكتب ( المحاسب و المكتب الفني),31,التكاليف .
2388|2024-11-26,5,5100,93.0,0.0,كيلو مسمار 10 سم,31,التكاليف .
2388|2024-11-26,6,5100,380.0,0.0,بنزين للموقع,31,التكاليف .
2388|2024-11-26,7,5100,980.0,0.0,مجموعه سيكا للموقع,31,التكاليف .
2388|2024-11-26,8,5100,85.0,0.0,مياه للموقع ,31,التكاليف .
2388|2024-11-26,9,5100,75.0,0.0,مصاريف بوفيه,31,التكاليف .
2388|2024-11-26,10,5100,150.0,0.0,اوبر لشراء الادوات,31,التكاليف .
2389|2024-12-08,1,22103,25000.0,0.0,دفعه من مستخلص / لودر ابومالك,232,المقاولون .
2389|2024-12-08,2,22103,40000.0,0.0,دفعه من مستخلص / عبدالكريم النجار,232,المقاولون .
2389|2024-12-08,3,22103,11800.0,0.0,دفعه من مستخلص /  العماله,232,المقاولون .
2389|2024-12-08,4,5100,7000.0,0.0,ايجار شقه الموظفين عن شهر 12,31,التكاليف .
2389|2024-12-08,5,5100,4700.0,0.0,نولون نقل خشب,31,التكاليف .
2389|2024-12-08,6,12101,0.0,639420.0,الي ح الخزينه ( خزنه يوم 8/12/2024),131,الخزينة .
2389|2024-12-08,7,5100,7000.0,0.0,من ح ( غفره العرب),31,التكاليف .
2389|2024-12-08,8,5100,665.0,0.0,شحن روتر النت,31,التكاليف .
2389|2024-12-08,9,5100,100.0,0.0,مياه للموقع,31,التكاليف .
2389|2024-12-08,10,5100,155.0,0.0,مصاريف بوفيه ,31,التكاليف .
2389|2024-12-08,11,22103,25000.0,0.0,دفعه من مستخلص / مصطفي مياه,232,المقاولون .
2389|2024-12-08,12,22103,5000.0,0.0,دفعه من مستخلص / امير سياره الموقع,232,المقاولون .
2389|2024-12-08,13,22103,10000.0,0.0,دفعه من مستخلص / محمود الحداد,232,المقاولون .
2389|2024-12-08,14,22103,40000.0,0.0,دفعه من مستخلص (احمد خميس الكهربائي,232,المقاولون .
2389|2024-12-08,15,22103,20000.0,0.0,دفعه من مستخلص / كرم النحات,232,المقاولون .
2389|2024-12-08,16,22103,4000.0,0.0,دفعه من مستخلص (علي فرج ,232,المقاولون .
2389|2024-12-08,17,22103,120000.0,0.0,دفعه من مستخلص (السيد رجب,232,المقاولون .
2389|2024-12-08,18,22103,10000.0,0.0,دفعه من مستخلص (حسام ندا,232,المقاولون .
2389|2024-12-08,19,22103,15000.0,0.0,دفعه من مستخلص (احمد عاطف هجرس الكهربائي,232,المقاولون .
2389|2024-12-08,20,22103,50000.0,0.0,دفعه من مستخلص (احمد مورد الحلوق,232,المقاولون .
2389|2024-12-08,21,22103,20000.0,0.0,دفعه من مستخلص (ابوعبدالله رخام,232,المقاولون .
2389|2024-12-08,22,22104,10000.0,0.0,دفعه من ح ابوعبدالله للاسمنت (الفتح),234,الموردين .
