reference_number,transaction_date,description,total_debit,total_credit,org_id
2193,2023-01-02,سياره الاستشاريين عن سهر 12,1171400.00,1171400.00,d5789445-11e3-4ad6-9297-b56521675114
2194,2023-01-03,يوميه نحاته الدور الاول تجهير مباني 26,421750.00,421750.00,d5789445-11e3-4ad6-9297-b56521675114
2195,2023-01-04,سلفه ل م. احمد حازم من شهر 12,49095.00,49095.00,d5789445-11e3-4ad6-9297-b56521675114
2196,2023-01-05,بنزين للمولدات,97543.00,97543.00,d5789445-11e3-4ad6-9297-b56521675114
2197,2023-01-08,دفعه من مستخلص مباني رامي  ليد سيد ,6140.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2197,2023-01-09,اكراميه سواق الحديد ,3675.00,9815.00,d5789445-11e3-4ad6-9297-b56521675114
2198,2023-01-10,من حساب مياه الشرب (محمد فوزي),4250.00,4250.00,d5789445-11e3-4ad6-9297-b56521675114
2199,2023-01-11,دفعه من مستخلص نجاره الحلوق ( م. خالد ),64725.00,64725.00,d5789445-11e3-4ad6-9297-b56521675114
2200,2023-01-12,دفعه من مستخلص صبري عبد المعطي,140573.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2200,2023-01-14,دفعه من مستخلص صبري عبد المعطي,6675.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2200,2023-01-15,19لتر ماء للكرافان ,37315.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2200,2023-01-16,من ح/ شركه تاجرو للصحي ,21285.00,205848.00,d5789445-11e3-4ad6-9297-b56521675114
2201,2023-01-17,دفعه من سركي الفرمجي ( محمد نصر),18855.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2201,2023-01-18,شراء حبر للطابعه ,28560.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2201,2023-01-19,دفعه من حساب سياره الموقع  امير 1,771750.00,819165.00,d5789445-11e3-4ad6-9297-b56521675114
2202,2023-01-21,دفعه من مستخلص صبري عبد المعطي,4600.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2202,2023-01-22,بنزين للمولد,750.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2202,2023-01-23,من حساب  الكلارك لتنزيل السيراميك والماده ,62500.00,67850.00,d5789445-11e3-4ad6-9297-b56521675114
2203,2023-01-24,دفعه من مستخلص نجاره صبري عبد المعطي ,15165.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2203,2023-01-25,من حساب سياره الموقع  امير 1,88525.00,10000.00,d5789445-11e3-4ad6-9297-b56521675114
2203,2023-01-26,شراء خزان 3000 لتر + النقل ,167165.00,260855.00,d5789445-11e3-4ad6-9297-b56521675114
2204,2023-01-28,من حساب سياره  الموقع امير1,13075.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2204,2023-01-29,شراء ورق طباعه وفيلات شفافه ,10445.00,23520.00,d5789445-11e3-4ad6-9297-b56521675114
2205,2023-01-30,مرتبه لمحمد صلاح لودر الحديبيه ,8460.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2205,2023-01-31,طباعه اوراق الوان ,4350.00,12810.00,d5789445-11e3-4ad6-9297-b56521675114
2206,2023-02-01,شراء سولار للودر الحديبيه + تنظيف فلاتر + النقل ,2090.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2206,2023-02-02,شراء بنطه 16 لتزريه حديد ,125085.00,127175.00,d5789445-11e3-4ad6-9297-b56521675114
2207,2023-02-04,من ح/ شركه نور الدين لتوريد الكهرباء ,497525.00,497525.00,d5789445-11e3-4ad6-9297-b56521675114
2208,2023-02-05,سلفه من راتب المهندس احمد توفيق من شهر 2,169269.00,169269.00,d5789445-11e3-4ad6-9297-b56521675114
2209,2023-02-06,تحريب 8 لفه حديد 8م,105550.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2209,2023-02-07,جروف للعماله شراء 2 مقطف + مطرقه,17595.00,123145.00,d5789445-11e3-4ad6-9297-b56521675114
2210,2023-02-08,تصوير لوحات الوان للموقع,152240.00,152240.00,d5789445-11e3-4ad6-9297-b56521675114
2211,2023-02-09,تصليح المولد  الكبير وتغير الزيت,45425.00,45425.00,d5789445-11e3-4ad6-9297-b56521675114
2212,2023-02-12,بنزين للمولد,1255.00,1255.00,d5789445-11e3-4ad6-9297-b56521675114
2213,2023-02-13,بنزين للمولد,21990.00,21990.00,d5789445-11e3-4ad6-9297-b56521675114
2214,2023-02-14,شراء سلك استانلس  للسيراميك + زوي للسيراميك 43,13975.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2214,2023-02-15,بنزين للمولد,8675.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2214,2023-02-16,دفعه ةمن مستخلص كريتال عبدالله ,981620.00,1004270.00,d5789445-11e3-4ad6-9297-b56521675114
2215,2023-02-18,من ح/ الونش رافع ماده في عماره 43,12570.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2215,2023-02-19,اسمنت ابيض للسيراميك,61500.00,74070.00,d5789445-11e3-4ad6-9297-b56521675114
2216,2023-02-20,بنزين للمولدات,1250.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2216,2023-02-21,مياه + سكر ,8900.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2216,2023-02-22,سياره الموقع  امير2 اسبوعان,5340.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2216,2023-02-23,مياه للكرافان ,4450.00,19940.00,d5789445-11e3-4ad6-9297-b56521675114
2217,2023-02-25,صيانه الدكاك (تغير القطعه المسؤله عن التحريك),5505.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2217,2023-02-26,دفعه من مستخلص سيراميك السيد فرغلي,30670.00,36175.00,d5789445-11e3-4ad6-9297-b56521675114
2218,2023-02-27,سهره استشاري استلام سقف ثالث 29,68700.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2218,2023-02-28,شراء طابق بانيو  ( الصحي ),935.00,69635.00,d5789445-11e3-4ad6-9297-b56521675114
2219,2023-03-01,قاروره ماء للكرافان,14065.00,14065.00,d5789445-11e3-4ad6-9297-b56521675114
2220,2023-03-02,من ح/ شركه الرحمه لتوريد الطوب ,260635.00,260635.00,d5789445-11e3-4ad6-9297-b56521675114
2221,2023-03-04,شراء سيفتي للمهندس محمود ,11240.00,11240.00,d5789445-11e3-4ad6-9297-b56521675114
2222,2023-03-05,بنزين للمولد للرخام ,16330.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2222,2023-03-06,دفعه من مستخلص مباني رامي,4620.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2222,2023-03-07,من ح/ تامينات مستخلص رقم 8,102020.00,122970.00,d5789445-11e3-4ad6-9297-b56521675114
2223,2023-03-08,ادوات مكتبيه + ورق للجهاز,113210.00,113210.00,d5789445-11e3-4ad6-9297-b56521675114
2224,2023-03-08,من ح/ النقديه (رد نقديه من شركه المدينه للصلب,19430.00,19430.00,d5789445-11e3-4ad6-9297-b56521675114
2225,2023-03-08,من ح/ الخزينه (رد نقديه من محطه تبارك للخرسانه),1240.00,1240.00,d5789445-11e3-4ad6-9297-b56521675114
2226,2023-03-09,من ح/ سياره الموقع امير 1,392032.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2226,2023-03-11,سلفه للمهندس احمد توفيق عن شهر 3,5620.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2226,2023-03-12,دفعه من مستخلص نجاره علي خليل,168240.00,565892.00,d5789445-11e3-4ad6-9297-b56521675114
2227,2023-03-13,دفعه من حساب شركه الفتح للاسمنت,324155.00,324155.00,d5789445-11e3-4ad6-9297-b56521675114
2228,2023-03-14,من حساب سياره الموقع امير 1,15677.00,15677.00,d5789445-11e3-4ad6-9297-b56521675114
2229,2023-03-15,دفعه من مستخلص صحي علي فرج,3700.00,3700.00,d5789445-11e3-4ad6-9297-b56521675114
2230,2023-03-16,سهره استشاري صب دكه 25,548172.00,548172.00,d5789445-11e3-4ad6-9297-b56521675114
2231,2023-03-18,سلفه من راتب شهر 3 للاستاذ حسن,5075.00,5075.00,d5789445-11e3-4ad6-9297-b56521675114
2232,2023-03-19,بنزين للدهان الكريتال ,63475.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2232,2023-03-20,سولار للودر الحديبيه + النقل ,16307.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2232,2023-03-21,لصق عريض دبل لدهان الوجهات 43,9770.00,89552.00,d5789445-11e3-4ad6-9297-b56521675114
2233,2023-03-22,شنطه رمضان لموظفين الشركه ,620650.00,620650.00,d5789445-11e3-4ad6-9297-b56521675114
2234,2023-03-26,تكسير مكعبات  ال7 ايام سقف رابع 24,14400.00,14400.00,d5789445-11e3-4ad6-9297-b56521675114
2235,2023-03-27,بنزين للمولدوالدكاك ,181180.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2235,2023-03-28,من حساب العماله السودانيه محمد السوداني,90660.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2235,2023-03-29,شراء زيت  1700وشحم2700 وسولار 1660للودر+ فلاتر للسولار والزيت 600 + النقل 150,17250.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2235,2023-03-30,سلفه لمحمد صلاح سواق اللودر من شهر 3,35840.00,324930.00,d5789445-11e3-4ad6-9297-b56521675114
2236,2023-04-01,من حساب سياره الموقع  امير ,5500.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2236,2023-04-02,تشوين ماده دور خامس عماره 43,1150.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2236,2023-04-03,خصم علي رامي مباني ( بسبب هدر خشب  محمد جمال ),2770.00,9420.00,d5789445-11e3-4ad6-9297-b56521675114
2237,2023-04-03,من ح/ النقديه (رد نقديه من  محطه تبارك  للخرسانه ),160.00,160.00,d5789445-11e3-4ad6-9297-b56521675114
2238,2023-04-04,سولار للودر + تنظيف فلاتر + النقل ,16990.00,16990.00,d5789445-11e3-4ad6-9297-b56521675114
2239,2023-04-06,جزء من رواتب شهر 3,435570.00,435570.00,d5789445-11e3-4ad6-9297-b56521675114
2240,2023-04-09,دفعه من مستخلص محاره السيد رجب,7350.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2240,2023-04-10,باقي واتب شهر 3,23385.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2240,2023-04-11,شراء 2 مكنسه للنقاش لتنظيف السقف,11650.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2240,2023-04-12,دفعه من مستخلص محاره السيد,16815.00,59200.00,d5789445-11e3-4ad6-9297-b56521675114
2241,2023-04-13,دفعه من مستخلص مباني رامي,881250.00,881250.00,d5789445-11e3-4ad6-9297-b56521675114
2242,2023-04-16,اجر عامل رش سطح 43 مياه للعزل ,2650.00,2650.00,d5789445-11e3-4ad6-9297-b56521675114
2243,2023-04-29,سلسه وقفل لبوابه عماره 43,278234.00,278234.00,d5789445-11e3-4ad6-9297-b56521675114
2244,2023-05-01,انبوبه غاز للمهندسين ,920.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2244,2023-05-02,بنزين للمولدات,1300.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2244,2023-05-03,دفعه من مستخلص مباني رامي,166820.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2244,2023-05-04,تصوير مستخلص 11 للمكتب الفني والجهاز+ فيلات شفافه ,64383.00,233423.00,d5789445-11e3-4ad6-9297-b56521675114
2245,2023-05-06,ماء للكرافان+ سكر,375.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2245,2023-05-07,دفعه من مستخلص نجاره علي خليل,3500.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2245,2023-05-08,دفعه من مستخلص محاره السيد رجب,2050.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2245,2023-05-10,ايجار شقه المهندس طارق,131169.00,137094.00,d5789445-11e3-4ad6-9297-b56521675114
2246,2023-05-11,اكراميه سكرتير المكتب الفني في جهاز بدر,42190.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2246,2023-05-13,دفعه من مستخلص مباني مصطفي,3000.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2246,2023-05-14,دفعه من مستخلص عزل الاسطح محمود,23420.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2246,2023-05-15,شراء ادوات مكتبيه 2 بوكس للملفات +2 قلم ماركر,26405.00,95015.00,d5789445-11e3-4ad6-9297-b56521675114
2247,2023-05-16,دفعه من مستخلص نجاره علي خليل ,3870.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2247,2023-05-17,بنزين + كرتات طريق للاستاذ علي,6697.00,10567.00,d5789445-11e3-4ad6-9297-b56521675114
2248,2023-05-18,بنزين للمولدات,58300.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2248,2023-05-20,بنزين للمولدات,400.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2248,2023-05-21,مياه للكرافان +سكر ,2455.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2248,2023-05-22,سهره استشاري وبمب صب دروه 31.30. 24,499.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2248,2023-05-23,ماء للكرافان + بنزين,204500.00,266154.00,d5789445-11e3-4ad6-9297-b56521675114
2249,2023-05-24,من ح/ العماله السوداني ,13540.00,13540.00,d5789445-11e3-4ad6-9297-b56521675114
2250,2023-05-25,دفعه من مستخلص محاره السيد رجب ,14640.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2250,2023-05-27,جالون ماء للكرافان ,247.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2250,2023-05-28,بنزين للمولدات,4150.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2250,2023-05-29,من ح/ سياره الموقع امير 1,28957.00,47994.00,d5789445-11e3-4ad6-9297-b56521675114
2251,2023-05-30,بنزين للمولد,690.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2251,2023-05-31,دفعه من مستخلص محاره السيد رجب,6817.00,7507.00,d5789445-11e3-4ad6-9297-b56521675114
2252,2023-06-01,من ح/ العماله السودانيه محمد السوداني,9680.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2252,2023-06-03,مياه للكرافان وسكر وشاي,555.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2252,2023-06-04,اسطوانه رخام لتقطيع في البلاط لقواعد الطاقه الشمسيه ,380.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2252,2023-06-05,بنزين للمولدات,24300.00,34915.00,d5789445-11e3-4ad6-9297-b56521675114
2253,2023-06-06,جالون ماء للكرافان ,5540.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2253,2023-06-07,سلفه للمهندس احمد حازم من راتب شهر 5,4424.00,9964.00,d5789445-11e3-4ad6-9297-b56521675114
2254,2023-06-08,اكراميات لغفر شركات الاقصي والاسلاميه لعمل قواعد الطاقه الشمسيه,215698.00,215698.00,d5789445-11e3-4ad6-9297-b56521675114
2255,2023-06-10,جالون ماء للكرافان ,2030.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2255,2023-06-11,من حساب سياره الموقع امير,7870.00,9900.00,d5789445-11e3-4ad6-9297-b56521675114
2256,2023-06-12,حساب سياره الاستشاري عن شهر 5,8863.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2256,2023-06-13,دفعه من حساب سياره الموقع امير1,5570.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2256,2023-06-14,مياه للكرافان +كبيات +مياه للمكتب الفني (الاستشاريين),157360.00,171793.00,d5789445-11e3-4ad6-9297-b56521675114
2257,2023-06-15,حساب العماله ( محمد السوداني ),126939.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2257,2023-06-17,بنزين للمولد,577.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2257,2023-06-19,بنزين للمولد ,8750.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2257,2023-06-20,مياه للكرافان ,9010.00,145276.00,d5789445-11e3-4ad6-9297-b56521675114
2258,2023-06-22,اكراميه غفير الطاقه الشمسيه ,10200.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2258,2023-06-24,دفعه من حساب سياره الموقع امير,409100.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2258,2023-06-25,لودر لتقفيل الطرق في الموقع,69400.00,488700.00,d5789445-11e3-4ad6-9297-b56521675114
2259,2023-07-04,دفعه من حساب امير ,2600.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2259,2023-07-09,من ح/ مصاريف بنكيه علي الحسابات البنكيه,1000.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2259,2023-07-11,مياه للكرافان,220.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2259,2023-07-13,دفعه من مستخلص محاره السيد رجب,30700.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2259,2023-07-15,شراء فايبر للمحاره الخارجي من مصر الجديده  10 لفات عرض 25سم * طول 30 متر + النقل عماره 24,51900.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2259,2023-07-17,مياه للكرافان,1820.00,88240.00,d5789445-11e3-4ad6-9297-b56521675114
2260,2023-07-18,سياره الموقع امير,47159.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2260,2023-07-19,شراء ماء للكرافان,277055.00,324214.00,d5789445-11e3-4ad6-9297-b56521675114
2261,2023-07-20,مياه للكرافان,18965.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2261,2023-07-22,مياه للكرافانت,20295.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2261,2023-07-23, دفعه من مستخلص محاره السيد رجب,23740.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2261,2023-07-24,مياه للكرافان + ضيافاستشاري لاستلام عينه PVC,12160.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2261,2023-07-25,مياه للكرافان,6445.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2261,2023-07-26,دفعه من حساب سياره الموقع,25000.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2261,2023-07-27,ايجار شقه المهندسين والمهندس طارق ,20640.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2261,2023-07-29,شراء مقص للحداد ,3493.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
2261,2023-07-31,دفعه من مستخلص نجاره صبري عبد المعطي,7950.00,138688.00,d5789445-11e3-4ad6-9297-b56521675114
2262,2023-08-01,بنزين للمولدات,10405.00,0.00,d5789445-11e3-4ad6-9297-b56521675114
